ProjectID,Date,BudgetAmount,ActualCost,EarnedValue,PlannedValue,CPI,SPI,ScheduleVariance,StatusID
PJT042,2023-11-30,1623008,2317534,1812891,1155004,0.78,1.57,657887,4
PJT042,2023-12-31,791193,899276,987296,752019,1.1,1.31,235278,3
PJT042,2024-01-31,1763802,1593080,1487870,1483731,0.93,1.0,4139,3
PJT042,2024-02-29,736057,464502,925609,568394,1.99,1.63,357215,1
PJT042,2024-03-31,859923,587654,1068718,751505,1.82,1.42,317213,2
PJT042,2024-04-30,1500555,2268205,1165175,1330171,0.51,0.88,-164995,4
PJT042,2024-05-31,558199,439176,650300,519142,1.48,1.25,131158,4
PJT042,2024-06-30,1025964,1002173,950908,718249,0.95,1.32,232659,1
PJT042,2024-07-31,861867,696588,603640,811682,0.87,0.74,-208042,3
PJT042,2024-08-31,919511,727812,830696,882449,1.14,0.94,-51753,4
PJT042,2024-09-30,862025,584915,676796,796765,1.16,0.85,-119969,3
PJT042,2024-10-31,1326036,1878719,1680981,1243555,0.89,1.35,437426,4
PJT042,2024-11-30,1405705,1536915,747913,1399093,0.49,0.53,-651180,4
PJT042,2024-12-31,1075222,808812,1111099,844357,1.37,1.32,266742,2
PJT042,2025-01-31,1378667,1636158,1180944,1310886,0.72,0.9,-129942,3
PJT042,2025-02-28,897451,941096,834767,806887,0.89,1.03,27880,4
PJT042,2025-03-31,1675958,1667255,1704177,1248896,1.02,1.36,455281,2
PJT042,2025-04-30,1898972,1866801,2057759,1340869,1.1,1.53,716890,4
PJT042,2025-05-31,807781,878124,971439,693218,1.11,1.4,278220,2
PJT042,2025-06-30,1894806,2053585,1690847,1394433,0.82,1.21,296414,2
PJT043,2022-01-31,1703984,1443216,2078333,1658398,1.44,1.25,419935,3
PJT043,2022-02-28,1914965,2145202,1994771,1787725,0.93,1.12,207047,2
PJT043,2022-03-31,696522,836493,367372,591535,0.44,0.62,-224163,4
PJT043,2022-04-30,732264,573306,579981,607582,1.01,0.95,-27601,1
PJT043,2022-05-31,1434759,967642,1295520,1082938,1.34,1.2,212582,4
PJT043,2022-06-30,1360963,1684062,1286610,1254112,0.76,1.03,32498,4
PJT043,2022-07-31,1003414,1369767,849103,848141,0.62,1.0,962,2
PJT043,2022-08-31,1472153,910318,1506300,1303703,1.65,1.16,202597,4
PJT043,2022-09-30,964771,661634,552571,942549,0.84,0.59,-389978,2
PJT043,2022-10-31,1533919,1115317,1204707,1346390,1.08,0.89,-141683,3
PJT043,2022-11-30,1753358,1128568,1208601,1695365,1.07,0.71,-486764,2
PJT043,2022-12-31,513748,411717,651032,454164,1.58,1.43,196868,3
PJT043,2023-01-31,892507,595294,466382,690286,0.78,0.68,-223904,1
PJT043,2023-02-28,1822229,1851227,1961204,1777558,1.06,1.1,183646,4
PJT043,2023-03-31,1112061,879948,1016084,1081396,1.15,0.94,-65312,3
PJT043,2023-04-30,1706562,1136280,1798815,1487387,1.58,1.21,311429,1
PJT043,2023-05-31,1861195,1344679,1725754,1793892,1.28,0.96,-68138,2
PJT043,2023-06-30,1115036,1206463,620371,873567,0.51,0.71,-253196,1
PJT043,2023-07-31,986760,1524665,716520,827162,0.47,0.87,-110642,3
PJT043,2023-08-31,1506957,1148577,1339916,1388754,1.17,0.96,-48837,4
PJT043,2023-09-30,1800283,2207614,1863730,1328402,0.84,1.4,535328,1
PJT043,2023-10-31,1918665,1405564,2148402,1495493,1.53,1.44,652909,1
PJT043,2023-11-30,1900390,2508438,2096227,1455162,0.84,1.44,641065,2
PJT043,2023-12-31,1164560,1418216,1299624,851512,0.92,1.53,448112,2
PJT043,2024-01-31,1943548,2896315,1392122,1840206,0.48,0.76,-448083,4
PJT043,2024-02-29,1277486,1356443,960091,1116894,0.71,0.86,-156803,2
PJT043,2024-03-31,1594834,1612270,1600217,1450970,0.99,1.1,149247,3
PJT043,2024-04-30,1566683,1021424,1860903,1312059,1.82,1.42,548844,3
PJT043,2024-05-31,893624,752221,792119,863285,1.05,0.92,-71167,1
PJT043,2024-06-30,1067521,1440861,616446,899725,0.43,0.69,-283280,2
PJT043,2024-07-31,1987529,2723785,1328510,1690259,0.49,0.79,-361749,2
PJT043,2024-08-31,850437,858568,955949,792069,1.11,1.21,163879,1
PJT043,2024-09-30,842151,1281941,820301,685491,0.64,1.2,134809,4
PJT043,2024-10-31,1252903,1509838,1187643,1059858,0.79,1.12,127785,2
PJT043,2024-11-30,1257399,976260,1446243,1084542,1.48,1.33,361701,2
PJT043,2024-12-31,696620,951692,867957,685608,0.91,1.27,182349,4
PJT043,2025-01-31,1053527,774887,963682,773060,1.24,1.25,190622,2
PJT043,2025-02-28,1900981,1489570,1334893,1562589,0.9,0.85,-227696,3
PJT043,2025-03-31,1074747,1498909,929713,807382,0.62,1.15,122331,3
PJT043,2025-04-30,900815,999106,556670,795867,0.56,0.7,-239197,4
PJT043,2025-05-31,1348621,1773035,1685997,1313120,0.95,1.28,372877,4
PJT043,2025-06-30,1919113,1621105,1161548,1517410,0.72,0.77,-355863,3
PJT044,2022-01-31,1842628,2896709,2188047,1350656,0.76,1.62,837391,3
PJT044,2022-02-28,1921142,1966016,974880,1599770,0.5,0.61,-624890,3
PJT044,2022-03-31,569104,650985,438690,479203,0.67,0.92,-40513,3
PJT044,2022-04-30,1419756,2085338,1461669,1178702,0.7,1.24,282967,4
PJT044,2022-05-31,1729142,2603365,1030236,1486336,0.4,0.69,-456099,4
PJT044,2022-06-30,926768,599676,959054,888614,1.6,1.08,70440,1
PJT044,2022-07-31,744354,1051336,880360,725226,0.84,1.21,155134,4
PJT044,2022-08-31,897928,1350441,679309,777337,0.5,0.87,-98028,3
PJT044,2022-09-30,575761,370722,619691,479807,1.67,1.29,139884,2
PJT044,2022-10-31,884439,699072,916245,619214,1.31,1.48,297032,3
PJT044,2022-11-30,1708837,1160727,1116198,1394190,0.96,0.8,-277992,3
PJT044,2022-12-31,1227288,1172054,928529,1214002,0.79,0.76,-285473,4
PJT044,2023-01-31,1462370,911689,1234446,1407534,1.35,0.88,-173089,1
PJT044,2023-02-28,952184,661346,1053790,839640,1.59,1.26,214150,2
PJT044,2023-03-31,1355469,885903,830088,1201982,0.94,0.69,-371894,2
PJT044,2023-04-30,811736,896213,759708,637255,0.85,1.19,122453,1
PJT044,2023-05-31,1922638,2773336,2072409,1390833,0.75,1.49,681576,3
PJT044,2023-06-30,659195,720356,414351,654897,0.58,0.63,-240546,4
PJT044,2023-07-31,737780,802312,583803,657964,0.73,0.89,-74161,3
PJT044,2023-08-31,693555,714581,499196,670199,0.7,0.74,-171004,2
PJT044,2023-09-30,560879,849017,654206,442685,0.77,1.48,211521,2
PJT044,2023-10-31,1683936,1062923,2144480,1444781,2.02,1.48,699699,3
PJT044,2023-11-30,954922,919191,528190,951870,0.57,0.55,-423680,2
PJT044,2023-12-31,558938,701415,477438,550372,0.68,0.87,-72934,4
PJT044,2024-01-31,869000,983783,769834,791537,0.78,0.97,-21703,2
PJT044,2024-02-29,602015,477873,404345,554724,0.85,0.73,-150379,4
PJT044,2024-03-31,783708,919675,526805,751174,0.57,0.7,-224370,3
PJT044,2024-04-30,1913278,2139988,1495891,1473640,0.7,1.02,22251,3
PJT044,2024-05-31,574672,499102,588112,494266,1.18,1.19,93846,4
PJT044,2024-06-30,1916062,1908929,2021619,1622515,1.06,1.25,399104,4
PJT044,2024-07-31,1268864,1101088,1096249,1067414,1.0,1.03,28835,4
PJT044,2024-08-31,1559964,2403343,1190965,1111724,0.5,1.07,79241,2
PJT044,2024-09-30,1244443,1424217,789913,1155016,0.55,0.68,-365103,3
PJT044,2024-10-31,1977394,3056605,1300502,1903457,0.43,0.68,-602955,2
PJT044,2024-11-30,1556740,1640566,1451643,1486500,0.88,0.98,-34857,2
PJT044,2024-12-31,1220202,1187510,1091591,1066138,0.92,1.02,25452,4
PJT044,2025-01-31,783616,1176136,814451,697404,0.69,1.17,117048,2
PJT044,2025-02-28,649244,781803,387449,469799,0.5,0.82,-82351,1
PJT044,2025-03-31,1290966,1294562,1253591,938231,0.97,1.34,315359,1
PJT044,2025-04-30,1146475,888273,1478585,995536,1.66,1.49,483050,1
PJT044,2025-05-31,1531155,1416959,881626,1520072,0.62,0.58,-638446,1
PJT044,2025-06-30,929389,951516,947875,657458,1.0,1.44,290417,1
PJT045,2022-01-31,1715389,1949673,1239495,1232477,0.64,1.01,7018,4
PJT045,2022-02-28,743748,1111928,780057,576382,0.7,1.35,203674,2
PJT045,2022-03-31,598401,772306,573224,491500,0.74,1.17,81724,2
PJT045,2022-04-30,1045417,853912,1082727,1036218,1.27,1.04,46509,1
PJT045,2022-05-31,763573,914086,640903,636825,0.7,1.01,4079,2
PJT045,2022-06-30,881221,1255859,782704,760513,0.62,1.03,22192,1
PJT045,2022-07-31,957141,748301,544353,875053,0.73,0.62,-330699,2
PJT045,2022-08-31,794351,1024773,645253,655127,0.63,0.98,-9875,4
PJT045,2022-09-30,1203766,1164895,698781,954454,0.6,0.73,-255672,3
PJT045,2022-10-31,1495602,1893109,1090263,1253360,0.58,0.87,-163097,1
PJT045,2022-11-30,790171,640332,409654,765694,0.64,0.54,-356040,4
PJT045,2022-12-31,816060,675317,590567,602434,0.87,0.98,-11867,4
PJT045,2023-01-31,1458894,984962,886077,1303416,0.9,0.68,-417339,1
PJT045,2023-02-28,1009491,1320361,954918,784179,0.72,1.22,170739,1
PJT045,2023-03-31,1476242,1057393,1371618,1226970,1.3,1.12,144648,4
PJT045,2023-04-30,901810,1085784,1079527,901514,0.99,1.2,178013,1
PJT045,2023-05-31,1411644,1418287,960152,1097029,0.68,0.88,-136877,1
PJT045,2023-06-30,1219182,1179288,1500877,988134,1.27,1.52,512743,3
PJT045,2023-07-31,1060167,1042711,1239649,949100,1.19,1.31,290549,3
PJT045,2023-08-31,1421253,1327654,1640586,1011235,1.24,1.62,629351,1
PJT045,2023-09-30,1806196,2009844,1478552,1533731,0.74,0.96,-55179,4
PJT045,2023-10-31,1501123,919836,1797207,1251970,1.95,1.44,545237,2
PJT045,2023-11-30,1014450,748913,863877,861163,1.15,1.0,2714,1
PJT045,2023-12-31,1105470,1413520,924966,1092675,0.65,0.85,-167709,1
PJT045,2024-01-31,1398916,1968944,821842,1145975,0.42,0.72,-324133,2
PJT045,2024-02-29,1005272,1175647,1195158,727315,1.02,1.64,467843,2
PJT045,2024-03-31,608862,883044,408108,548357,0.46,0.74,-140249,2
PJT045,2024-04-30,1314317,1883277,788684,971195,0.42,0.81,-182511,3
PJT045,2024-05-31,1335228,2064767,1110907,1065622,0.54,1.04,45285,3
PJT045,2024-06-30,1410034,2157985,1649094,1408124,0.76,1.17,240971,3
PJT045,2024-07-31,533853,380561,527219,505117,1.39,1.04,22102,4
PJT045,2024-08-31,927867,778676,1048100,665201,1.35,1.58,382899,1
PJT045,2024-09-30,1054074,1165605,999556,968256,0.86,1.03,31300,3
PJT045,2024-10-31,1032269,1251816,999546,892174,0.8,1.12,107372,4
PJT045,2024-11-30,1460725,1255419,829281,1074774,0.66,0.77,-245493,4
PJT045,2024-12-31,836874,920727,981112,761880,1.07,1.29,219233,2
PJT045,2025-01-31,1683561,1601025,1386788,1377329,0.87,1.01,9459,2
PJT045,2025-02-28,787810,520913,766328,785261,1.47,0.98,-18933,3
PJT045,2025-03-31,750245,485172,842994,582022,1.74,1.45,260972,1
PJT045,2025-04-30,1744466,2274673,2191989,1435134,0.96,1.53,756855,1
PJT045,2025-05-31,1492955,1589780,1499630,1246438,0.94,1.2,253192,1
PJT045,2025-06-30,782948,867426,722557,738462,0.83,0.98,-15905,4
PJT046,2022-01-31,1603281,2026213,947074,1468902,0.47,0.64,-521828,4
PJT046,2022-02-28,1250458,1868308,1545437,896012,0.83,1.72,649425,4
PJT046,2022-03-31,1730962,1103830,1373927,1493284,1.24,0.92,-119357,4
PJT046,2022-04-30,722151,972242,365902,542032,0.38,0.68,-176130,1
PJT046,2022-05-31,1371195,1802282,1691115,1250049,0.94,1.35,441066,1
PJT046,2022-06-30,1507669,1499137,755384,1109716,0.5,0.68,-354333,2
PJT046,2022-07-31,1301832,1660005,1085674,1196649,0.65,0.91,-110975,1
PJT046,2022-08-31,1282793,864829,838450,1221219,0.97,0.69,-382768,4
PJT046,2022-09-30,1587369,2372739,942970,1582713,0.4,0.6,-639743,4
PJT046,2022-10-31,814110,498056,1056665,638525,2.12,1.65,418140,3
PJT046,2022-11-30,1502029,1166599,1448231,1458787,1.24,0.99,-10556,1
PJT046,2022-12-31,980272,1245194,637493,869931,0.51,0.73,-232438,1
PJT046,2023-01-31,1004676,815001,754055,757176,0.93,1.0,-3121,2
PJT046,2023-02-28,1852874,1847662,1290014,1546265,0.7,0.83,-256250,2
PJT046,2023-03-31,980804,1318612,1252463,815451,0.95,1.54,437013,4
PJT046,2023-04-30,1791550,2088702,1121132,1625271,0.54,0.69,-504139,3
PJT046,2023-05-31,1270152,1588460,1539106,1056932,0.97,1.46,482174,1
PJT046,2023-06-30,1851766,2501124,1649709,1631344,0.66,1.01,18365,1
PJT046,2023-07-31,988372,1565183,1021859,704861,0.65,1.45,316997,3
PJT046,2023-08-31,989933,1210999,539579,700046,0.45,0.77,-160467,1
PJT046,2023-09-30,1175036,1095945,999532,915128,0.91,1.09,84404,2
PJT046,2023-10-31,747077,963089,681078,567813,0.71,1.2,113265,3
PJT046,2023-11-30,979384,1167238,546284,728893,0.47,0.75,-182609,1
PJT046,2023-12-31,609868,861328,672031,564734,0.78,1.19,107296,2
PJT046,2024-01-31,1574488,1998632,1388058,1405519,0.69,0.99,-17461,2
PJT046,2024-02-29,557542,681018,625731,473971,0.92,1.32,151760,4
PJT046,2024-03-31,1036270,909251,1051028,940768,1.16,1.12,110260,1
PJT046,2024-04-30,1806451,1702281,2015671,1568735,1.18,1.28,446936,3
PJT046,2024-05-31,1824255,2057417,1667558,1593237,0.81,1.05,74321,2
PJT046,2024-06-30,1623973,2541015,907558,1162814,0.36,0.78,-255256,2
PJT046,2024-07-31,1906326,2153911,1890927,1610325,0.88,1.17,280602,4
PJT046,2024-08-31,640486,876242,703113,508233,0.8,1.38,194880,3
PJT046,2024-09-30,959359,1379406,535213,925140,0.39,0.58,-389927,4
PJT046,2024-10-31,884993,1055783,1105175,799535,1.05,1.38,305640,2
PJT046,2024-11-30,1121645,1446399,869481,878447,0.6,0.99,-8966,1
PJT046,2024-12-31,1995025,2694860,2026498,1609161,0.75,1.26,417337,3
PJT046,2025-01-31,573741,362063,541236,532782,1.49,1.02,8454,1
PJT046,2025-02-28,1306069,1881764,687960,1057949,0.37,0.65,-369989,1
PJT046,2025-03-31,855606,896053,477343,843832,0.53,0.57,-366489,4
PJT046,2025-04-30,834883,1270949,701898,831257,0.55,0.84,-129359,2
PJT046,2025-05-31,1331088,2037673,671240,1230553,0.33,0.55,-559313,1
PJT046,2025-06-30,1854576,1371868,1069906,1534424,0.78,0.7,-464518,3
PJT047,2022-01-31,1900518,2171127,1752212,1410827,0.81,1.24,341385,4
PJT047,2022-02-28,501184,706740,285705,446132,0.4,0.64,-160427,3
PJT047,2022-03-31,1871925,1513735,1932235,1354543,1.28,1.43,577692,1
PJT047,2022-04-30,1405633,1073807,1530401,1110969,1.43,1.38,419432,3
PJT047,2022-05-31,1195087,1433423,761292,1102457,0.53,0.69,-341164,4
PJT047,2022-06-30,953961,1204253,597777,864703,0.5,0.69,-266927,4
PJT047,2022-07-31,692282,709836,483050,640024,0.68,0.75,-156973,2
PJT047,2022-08-31,893053,1323251,1083680,677766,0.82,1.6,405914,3
PJT047,2022-09-30,1420769,977088,1155411,1298578,1.18,0.89,-143166,4
PJT047,2022-10-31,1489135,1823744,1081161,1211273,0.59,0.89,-130113,4
PJT047,2022-11-30,654419,863194,591013,597242,0.68,0.99,-6229,2
PJT047,2022-12-31,873415,807418,670235,618136,0.83,1.08,52099,4
PJT047,2023-01-31,1011572,1419543,1231931,865365,0.87,1.42,366567,1
PJT047,2023-02-28,1183253,746425,1423883,832895,1.91,1.71,590988,3
PJT047,2023-03-31,1917125,2088164,1482988,1873540,0.71,0.79,-390553,2
PJT047,2023-04-30,536586,633937,503933,410916,0.79,1.23,93017,1
PJT047,2023-05-31,1143331,1431752,1236747,800578,0.86,1.54,436169,1
PJT047,2023-06-30,1905280,1456635,1308669,1484293,0.9,0.88,-175624,3
PJT047,2023-07-31,556730,402545,717670,442358,1.78,1.62,275311,2
PJT047,2023-08-31,672952,475771,723805,643591,1.52,1.12,80214,4
PJT047,2023-09-30,885428,549771,600738,634812,1.09,0.95,-34074,2
PJT047,2023-10-31,655092,675733,448040,559962,0.66,0.8,-111922,4
PJT047,2023-11-30,880241,1356044,1078079,765846,0.8,1.41,312233,3
PJT047,2023-12-31,1031636,1012186,855723,947324,0.85,0.9,-91601,3
PJT047,2024-01-31,1177458,1715239,1478035,942890,0.86,1.57,535145,1
PJT047,2024-02-29,1341042,932100,885591,1105072,0.95,0.8,-219481,1
PJT047,2024-03-31,809304,1194986,507133,677143,0.42,0.75,-170010,1
PJT047,2024-04-30,1408549,1819653,1135932,1353235,0.62,0.84,-217303,3
PJT047,2024-05-31,1352479,1405912,748993,1135280,0.53,0.66,-386287,4
PJT047,2024-06-30,1731104,2102497,2018000,1468328,0.96,1.37,549671,3
PJT047,2024-07-31,677693,415859,503238,616292,1.21,0.82,-113054,3
PJT047,2024-08-31,1685390,1509693,1510991,1392698,1.0,1.08,118293,1
PJT047,2024-09-30,1115784,927606,679621,846888,0.73,0.8,-167267,2
PJT047,2024-10-31,582999,465309,295791,517806,0.64,0.57,-222016,1
PJT047,2024-11-30,974563,1533129,638313,783304,0.42,0.81,-144991,2
PJT047,2024-12-31,1036762,630819,1214428,735684,1.93,1.65,478743,4
PJT047,2025-01-31,1910270,2850265,1773528,1648713,0.62,1.08,124815,4
PJT047,2025-02-28,1480667,1461492,1506990,1056353,1.03,1.43,450637,4
PJT047,2025-03-31,581071,614326,546032,561516,0.89,0.97,-15484,1
PJT047,2025-04-30,656991,934667,438895,537566,0.47,0.82,-98672,1
PJT047,2025-05-31,974904,975055,604827,829712,0.62,0.73,-224886,1
PJT047,2025-06-30,1702464,1773174,1519433,1625224,0.86,0.93,-105790,3
PJT048,2022-01-31,1559087,1700113,1100960,1505264,0.65,0.73,-404305,1
PJT048,2022-02-28,1365531,1121302,976758,1284882,0.87,0.76,-308124,3
PJT048,2022-03-31,566218,901472,342155,531577,0.38,0.64,-189422,4
PJT048,2022-04-30,1092163,1192878,1315533,899804,1.1,1.46,415729,1
PJT048,2022-05-31,1306241,848142,655573,1010299,0.77,0.65,-354725,3
PJT048,2022-06-30,1520875,1096953,898851,1252118,0.82,0.72,-353267,4
PJT048,2022-07-31,1471756,1931049,945986,1065369,0.49,0.89,-119383,4
PJT048,2022-08-31,1910596,1644385,2259618,1832352,1.37,1.23,427266,1
PJT048,2022-09-30,1658784,1275329,1919945,1543955,1.51,1.24,375990,2
PJT048,2022-10-31,1395084,1307476,990520,1027573,0.76,0.96,-37053,2
PJT048,2022-11-30,1264636,1498923,995864,1065592,0.66,0.93,-69728,4
PJT048,2022-12-31,1045272,1297188,1276284,783093,0.98,1.63,493192,2
PJT048,2023-01-31,1072113,794295,1072065,984909,1.35,1.09,87156,2
PJT048,2023-02-28,1897869,1667984,2391636,1364528,1.43,1.75,1027108,3
PJT048,2023-03-31,1404521,922957,1706520,1206403,1.85,1.41,500117,3
PJT048,2023-04-30,1504023,2153119,932868,1070229,0.43,0.87,-137361,3
PJT048,2023-05-31,1818322,1663643,1096781,1528369,0.66,0.72,-431588,4
PJT048,2023-06-30,1397459,881756,1006054,991972,1.14,1.01,14082,2
PJT048,2023-07-31,1130503,1690215,1453965,1007407,0.86,1.44,446557,1
PJT048,2023-08-31,742457,1118028,677862,553965,0.61,1.22,123896,2
PJT048,2023-09-30,1882590,2555558,2043296,1718342,0.8,1.19,324954,4
PJT048,2023-10-31,800510,649219,841043,613124,1.3,1.37,227919,3
PJT048,2023-11-30,1158008,1600369,1305262,968069,0.82,1.35,337193,4
PJT048,2023-12-31,1688285,2428803,1728501,1297494,0.71,1.33,431007,3
PJT048,2024-01-31,911018,833436,540637,712368,0.65,0.76,-171731,4
PJT048,2024-02-29,814279,859332,998917,595518,1.16,1.68,403399,1
PJT048,2024-03-31,1580402,2034424,911265,1543692,0.45,0.59,-632427,3
PJT048,2024-04-30,1352708,1303640,1495055,1051338,1.15,1.42,443717,3
PJT048,2024-05-31,1540265,985325,1804461,1285276,1.83,1.4,519185,2
PJT048,2024-06-30,1455039,1194933,1515655,1355620,1.27,1.12,160035,4
PJT048,2024-07-31,1209820,1473230,1046568,1171381,0.71,0.89,-124813,2
PJT048,2024-08-31,1246804,1797653,1422705,1026308,0.79,1.39,396397,4
PJT048,2024-09-30,845127,850267,981170,649302,1.15,1.51,331868,1
PJT048,2024-10-31,1286655,1809161,1007170,1148549,0.56,0.88,-141379,2
PJT048,2024-11-30,868447,615972,986128,633698,1.6,1.56,352431,3
PJT048,2024-12-31,907072,1319889,704954,899737,0.53,0.78,-194783,1
PJT048,2025-01-31,1969602,1710158,1049369,1795329,0.61,0.58,-745960,4
PJT048,2025-02-28,1176480,824422,1254149,834539,1.52,1.5,419610,3
PJT048,2025-03-31,1805295,1333486,1086516,1358849,0.81,0.8,-272333,4
PJT048,2025-04-30,1940400,2509265,2214185,1589751,0.88,1.39,624434,3
PJT048,2025-05-31,1004469,838213,888471,869417,1.06,1.02,19055,4
PJT048,2025-06-30,1447662,1240818,1822496,1087089,1.47,1.68,735406,3
PJT049,2022-01-31,1948480,1198035,1724211,1558804,1.44,1.11,165407,4
PJT049,2022-02-28,1173685,1373992,995838,967649,0.72,1.03,28189,2
PJT049,2022-03-31,1599085,2056226,1865520,1239271,0.91,1.51,626249,3
PJT049,2022-04-30,1414293,1676212,1125480,1196233,0.67,0.94,-70753,3
PJT049,2022-05-31,970673,720088,651361,710197,0.9,0.92,-58836,2
PJT049,2022-06-30,1524604,1922110,1921741,1400964,1.0,1.37,520777,4
PJT049,2022-07-31,578069,857996,687983,481529,0.8,1.43,206454,3
PJT049,2022-08-31,1378795,2173088,1276548,1339632,0.59,0.95,-63084,2
PJT049,2022-09-30,624558,494058,532501,546755,1.08,0.97,-14254,4
PJT049,2022-10-31,1724342,2738707,1398581,1231567,0.51,1.14,167014,3
PJT049,2022-11-30,1701757,2049564,1121176,1443853,0.55,0.78,-322677,3
PJT049,2022-12-31,1613465,2211112,1451626,1277162,0.66,1.14,174465,4
PJT049,2023-01-31,1960614,2476966,1620624,1537394,0.65,1.05,83230,2
PJT049,2023-02-28,1596654,1344676,1017656,1371447,0.76,0.74,-353790,3
PJT049,2023-03-31,934981,1149003,555707,838194,0.48,0.66,-282487,4
PJT049,2023-04-30,924945,555192,556399,906524,1.0,0.61,-350125,3
PJT049,2023-05-31,1801032,1501357,2022014,1589539,1.35,1.27,432475,4
PJT049,2023-06-30,1956357,1904720,2044723,1406740,1.07,1.45,637983,3
PJT049,2023-07-31,1094371,1711397,1019062,860574,0.6,1.18,158488,1
PJT049,2023-08-31,680406,886929,691215,552614,0.78,1.25,138601,2
PJT049,2023-09-30,1926412,1198619,1431284,1880796,1.19,0.76,-449512,2
PJT049,2023-10-31,981403,836404,910130,929527,1.09,0.98,-19397,1
PJT049,2023-11-30,654720,1010247,743800,493905,0.74,1.51,249896,4
PJT049,2023-12-31,1568012,1544427,1288648,1466071,0.83,0.88,-177423,2
PJT049,2024-01-31,1944177,1412748,1626312,1641435,1.15,0.99,-15122,4
PJT049,2024-02-29,1064468,1025284,576745,964048,0.56,0.6,-387303,3
PJT049,2024-03-31,1154322,917448,1330733,1085949,1.45,1.23,244784,1
PJT049,2024-04-30,1229587,1104724,1242466,967004,1.12,1.28,275463,4
PJT049,2024-05-31,854012,1136275,454557,622088,0.4,0.73,-167532,4
PJT049,2024-06-30,510182,384138,283249,509540,0.74,0.56,-226291,2
PJT049,2024-07-31,933215,699228,646529,915332,0.92,0.71,-268804,3
PJT049,2024-08-31,1280240,1235199,1534641,1047873,1.24,1.46,486768,2
PJT049,2024-09-30,1002513,809311,804253,797003,0.99,1.01,7250,3
PJT049,2024-10-31,1515956,1348568,1457985,1091136,1.08,1.34,366849,2
PJT049,2024-11-30,786934,792761,983320,639915,1.24,1.54,343405,4
PJT049,2024-12-31,1496111,1279306,900101,1073551,0.7,0.84,-173450,4
PJT049,2025-01-31,958120,725930,612438,889354,0.84,0.69,-276915,1
PJT049,2025-02-28,523757,606411,420875,446223,0.69,0.94,-25348,4
PJT049,2025-03-31,1344245,1227790,989482,1236733,0.81,0.8,-247252,4
PJT049,2025-04-30,1806915,1432128,1044569,1751513,0.73,0.6,-706944,4
PJT049,2025-05-31,1024843,1179920,807202,756069,0.68,1.07,51133,4
PJT049,2025-06-30,1383997,1557192,916753,1156414,0.59,0.79,-239661,1
PJT050,2022-01-31,1695421,2018274,979163,1465533,0.49,0.67,-486370,3
PJT050,2022-02-28,1554107,2164411,1559227,1159049,0.72,1.35,400177,1
PJT050,2022-03-31,1565260,1999372,813217,1289030,0.41,0.63,-475812,1
PJT050,2022-04-30,999425,1268683,672522,876757,0.53,0.77,-204235,2
PJT050,2022-05-31,1869809,2613623,2313264,1857752,0.89,1.25,455512,3
PJT050,2022-06-30,516005,630941,428424,494310,0.68,0.87,-65886,2
PJT050,2022-07-31,877722,1387704,869793,823357,0.63,1.06,46436,1
PJT050,2022-08-31,628399,492324,695464,444024,1.41,1.57,251440,4
PJT050,2022-09-30,1725317,1059257,1769649,1396693,1.67,1.27,372956,3
PJT050,2022-10-31,1417242,1836791,1096917,1037972,0.6,1.06,58945,4
PJT050,2022-11-30,604469,718675,554010,557719,0.77,0.99,-3709,1
PJT050,2022-12-31,1264603,1292988,1035040,895256,0.8,1.16,139784,1
PJT050,2023-01-31,1003336,1581277,1202844,801478,0.76,1.5,401365,1
PJT050,2023-02-28,1381693,1999720,1178611,974629,0.59,1.21,203982,3
PJT050,2023-03-31,611766,679300,780339,555461,1.15,1.4,224878,2
PJT050,2023-04-30,606374,478648,677356,577530,1.42,1.17,99825,2
PJT050,2023-05-31,1426542,1775222,745611,1353159,0.42,0.55,-607549,4
PJT050,2023-06-30,1682413,1445252,1795036,1286131,1.24,1.4,508905,3
PJT050,2023-07-31,560495,449033,360344,449139,0.8,0.8,-88794,4
PJT050,2023-08-31,1127674,1250071,993936,880942,0.8,1.13,112994,4
PJT050,2023-09-30,543756,655281,444029,429351,0.68,1.03,14678,2
PJT050,2023-10-31,1800412,2424692,2135671,1527640,0.88,1.4,608031,3
PJT050,2023-11-30,696397,902685,463006,579659,0.51,0.8,-116653,1
PJT050,2023-12-31,597501,851623,358950,580131,0.42,0.62,-221181,4
PJT050,2024-01-31,1796346,1912359,1967887,1591263,1.03,1.24,376624,1
PJT050,2024-02-29,1704613,1758829,1923907,1429722,1.09,1.35,494184,3
PJT050,2024-03-31,1911449,2076545,1663143,1788201,0.8,0.93,-125059,4
PJT050,2024-04-30,1732367,1999998,1115364,1455755,0.56,0.77,-340391,1
PJT050,2024-05-31,1952109,2641176,2242836,1385700,0.85,1.62,857137,1
PJT050,2024-06-30,1201789,1498176,1398914,859017,0.93,1.63,539897,2
PJT050,2024-07-31,1778658,2042613,1170092,1414347,0.57,0.83,-244255,3
PJT050,2024-08-31,922894,1043663,499608,689920,0.48,0.72,-190312,3
PJT050,2024-09-30,1719040,1259375,1180494,1437136,0.94,0.82,-256643,3
PJT050,2024-10-31,1275681,1739532,1094364,1195262,0.63,0.92,-100898,4
PJT050,2024-11-30,1427519,1017964,892293,1186426,0.88,0.75,-294133,2
PJT050,2024-12-31,1095334,1471630,1056548,894274,0.72,1.18,162274,4
