ProjectID,Date,BudgetAmount,ActualCost,EarnedValue,PlannedValue,CPI,SPI,ScheduleVariance,StatusID,StatusName
PJT038,2023-07-31,596733,894046,548629,541001,0.61,1.01,7628,4,Completed
PJT038,2023-08-31,1697531,2597125,1196455,1630049,0.46,0.73,-433594,1,On Track
PJT038,2023-09-30,1823439,1915334,2219963,1681542,1.16,1.32,538420,1,On Track
PJT038,2023-10-31,974885,1401318,676518,716815,0.48,0.94,-40296,1,On Track
PJT038,2023-11-30,838273,844126,1023257,759963,1.21,1.35,263294,1,On Track
PJT038,2023-12-31,1438497,1462373,1839378,1082661,1.26,1.7,756716,1,On Track
PJT038,2024-01-31,1548741,2196944,1123118,1361127,0.51,0.83,-238010,1,On Track
PJT038,2024-02-29,1471006,1920425,1345118,1445822,0.7,0.93,-100704,1,On Track
PJT038,2024-03-31,855681,1230562,1003878,852819,0.82,1.18,151059,2,At Risk
PJT038,2024-04-30,1216511,1022964,780131,960795,0.76,0.81,-180664,4,Completed
PJT038,2024-05-31,1327517,1411072,1400151,992811,0.99,1.41,407339,1,On Track
PJT038,2024-06-30,584994,568387,527119,479203,0.93,1.1,47916,1,On Track
PJT038,2024-07-31,1164149,1420852,840681,997631,0.59,0.84,-156949,3,Delayed
PJT038,2024-08-31,1543613,1453103,910533,1167328,0.63,0.78,-256795,1,On Track
PJT038,2024-09-30,1626153,1281976,1094698,1597723,0.85,0.69,-503025,1,On Track
PJT038,2024-10-31,1004192,626246,1252436,729549,2.0,1.72,522887,3,Delayed
PJT038,2024-11-30,1746900,1542399,1633906,1448473,1.06,1.13,185434,1,On Track
PJT038,2024-12-31,981205,726933,1092218,924781,1.5,1.18,167437,1,On Track
PJT038,2025-01-31,1872896,1937996,999987,1555426,0.52,0.64,-555439,1,On Track
PJT038,2025-02-28,1759406,1249501,1872819,1308010,1.5,1.43,564810,2,At Risk
PJT038,2025-03-31,877023,607695,692343,660413,1.14,1.05,31930,1,On Track
PJT038,2025-04-30,848122,1065877,477850,834083,0.45,0.57,-356233,2,At Risk
PJT038,2025-05-31,704639,869604,705358,596218,0.81,1.18,109139,1,On Track
PJT038,2025-06-30,1499636,2230253,1152634,1318340,0.52,0.87,-165706,1,On Track
PJT039,2022-01-31,1492062,966796,1777273,1292593,1.84,1.37,484679,4,Completed
PJT039,2022-02-28,1714360,2666029,1414229,1690243,0.53,0.84,-276014,1,On Track
PJT039,2022-03-31,1651643,2143273,1788807,1170782,0.83,1.53,618025,3,Delayed
PJT039,2022-04-30,504394,759276,631948,407411,0.83,1.55,224537,2,At Risk
PJT039,2022-05-31,1541550,1712163,1233053,1288336,0.72,0.96,-55283,1,On Track
PJT039,2022-06-30,512251,712697,377738,427190,0.53,0.88,-49452,1,On Track
PJT039,2022-07-31,1195296,1069238,1091247,844026,1.02,1.29,247221,1,On Track
PJT039,2022-08-31,699760,906716,413138,576764,0.46,0.72,-163626,1,On Track
PJT039,2022-09-30,1345468,1422758,1510979,1066942,1.06,1.42,444037,1,On Track
PJT039,2022-10-31,1331847,1952056,1051188,1296705,0.54,0.81,-245516,1,On Track
PJT039,2022-11-30,849011,1018052,977251,832511,0.96,1.17,144739,2,At Risk
PJT039,2022-12-31,642324,772115,398802,548179,0.52,0.73,-149376,1,On Track
PJT039,2023-01-31,524363,441481,561776,399555,1.27,1.41,162221,1,On Track
PJT039,2023-02-28,1159275,1809095,1429447,947086,0.79,1.51,482361,1,On Track
PJT039,2023-03-31,924329,1033978,699708,650749,0.68,1.08,48959,1,On Track
PJT039,2023-04-30,1734126,1414226,1392144,1668357,0.98,0.83,-276212,2,At Risk
PJT039,2023-05-31,1415690,2188105,1793375,1044521,0.82,1.72,748854,3,Delayed
PJT039,2023-06-30,805527,497974,892301,774275,1.79,1.15,118026,1,On Track
PJT039,2023-07-31,1656154,2308181,1071964,1524756,0.46,0.7,-452792,1,On Track
PJT039,2023-08-31,1204010,1464035,737976,890114,0.5,0.83,-152138,1,On Track
PJT039,2023-09-30,1152111,1781379,911672,1014124,0.51,0.9,-102452,1,On Track
PJT039,2023-10-31,557472,781231,419769,418565,0.54,1.0,1203,1,On Track
PJT039,2023-11-30,1948434,2537222,1807545,1780410,0.71,1.02,27136,2,At Risk
PJT039,2023-12-31,1570722,1130714,1919969,1104923,1.7,1.74,815046,1,On Track
PJT039,2024-01-31,1660840,1533816,1232308,1614897,0.8,0.76,-382590,1,On Track
PJT039,2024-02-29,1492951,1172769,1857750,1245903,1.58,1.49,611848,2,At Risk
PJT039,2024-03-31,595404,692521,490446,570385,0.71,0.86,-79939,1,On Track
PJT039,2024-04-30,709949,908345,405268,709292,0.45,0.57,-304024,2,At Risk
PJT039,2024-05-31,990620,835427,773651,905539,0.93,0.85,-131887,3,Delayed
PJT039,2024-06-30,624600,485695,399344,602079,0.82,0.66,-202736,2,At Risk
PJT039,2024-07-31,1537596,1716753,1789217,1079334,1.04,1.66,709883,1,On Track
PJT039,2024-08-31,1498678,1780507,996146,1061163,0.56,0.94,-65016,3,Delayed
PJT039,2024-09-30,1377833,2048982,1490774,1338767,0.73,1.11,152007,1,On Track
PJT039,2024-10-31,1793304,1276790,1186319,1504701,0.93,0.79,-318382,1,On Track
PJT039,2024-11-30,1848300,1718394,1952021,1720622,1.14,1.13,231399,1,On Track
PJT039,2024-12-31,1376880,1292435,1730990,1185709,1.34,1.46,545280,3,Delayed
PJT039,2025-01-31,1124403,1536434,1278366,990972,0.83,1.29,287394,1,On Track
PJT039,2025-02-28,1477548,1500132,867566,1249004,0.58,0.69,-381438,2,At Risk
PJT039,2025-03-31,1660065,1323951,1889690,1630642,1.43,1.16,259047,1,On Track
PJT039,2025-04-30,1426510,2111739,1292383,1377169,0.61,0.94,-84786,1,On Track
PJT039,2025-05-31,962874,730832,1016842,856454,1.39,1.19,160388,1,On Track
PJT039,2025-06-30,1058442,894106,789001,961608,0.88,0.82,-172608,4,Completed
PJT040,2022-01-31,1292865,803500,1620034,1010987,2.02,1.6,609046,1,On Track
PJT040,2022-02-28,1181558,1143217,818759,929410,0.72,0.88,-110651,1,On Track
PJT040,2022-03-31,950820,1258303,942744,832193,0.75,1.13,110552,2,At Risk
PJT040,2022-04-30,1808045,1944245,936016,1535587,0.48,0.61,-599571,2,At Risk
PJT040,2022-05-31,1175384,1347500,1360281,1024316,1.01,1.33,335965,2,At Risk
PJT040,2022-06-30,999714,744367,813238,826238,1.09,0.98,-13000,1,On Track
PJT040,2022-07-31,1737055,1389445,2229604,1326487,1.6,1.68,903117,2,At Risk
PJT040,2022-08-31,1100820,1755072,1226534,894780,0.7,1.37,331754,1,On Track
PJT040,2022-09-30,613470,731680,331180,516569,0.45,0.64,-185389,1,On Track
PJT040,2022-10-31,665944,427974,546186,592839,1.28,0.92,-46653,4,Completed
PJT040,2022-11-30,1220677,1106743,1369326,1037731,1.24,1.32,331595,1,On Track
PJT040,2022-12-31,1743872,2480257,2160906,1525558,0.87,1.42,635348,1,On Track
PJT040,2023-01-31,1261040,1060477,1561897,1012593,1.47,1.54,549305,1,On Track
PJT040,2023-02-28,1009782,1083978,982308,766750,0.91,1.28,215558,1,On Track
PJT040,2023-03-31,1711354,1729779,2161626,1616725,1.25,1.34,544901,2,At Risk
PJT040,2023-04-30,1014234,640548,979397,736823,1.53,1.33,242574,2,At Risk
PJT040,2023-05-31,1960846,2857509,1864370,1375021,0.65,1.36,489350,4,Completed
PJT040,2023-06-30,1161837,949778,1380534,901514,1.45,1.53,479019,1,On Track
PJT040,2023-07-31,1984328,2673631,2305312,1765766,0.86,1.31,539545,1,On Track
PJT040,2023-08-31,762476,641639,878595,558778,1.37,1.57,319817,1,On Track
PJT040,2023-09-30,1886162,2170383,2396427,1655603,1.1,1.45,740825,2,At Risk
PJT040,2023-10-31,893363,1092606,950372,865448,0.87,1.1,84924,3,Delayed
PJT040,2023-11-30,1797854,2239035,1235054,1732662,0.55,0.71,-497607,1,On Track
PJT040,2023-12-31,1066914,1329457,882185,1050362,0.66,0.84,-168177,1,On Track
PJT040,2024-01-31,1656371,1289385,1836986,1632652,1.42,1.13,204333,1,On Track
PJT040,2024-02-29,540632,511562,313836,460994,0.61,0.68,-147158,4,Completed
PJT040,2024-03-31,625183,850703,420470,529914,0.49,0.79,-109444,1,On Track
PJT040,2024-04-30,873570,977196,953639,682285,0.98,1.4,271354,1,On Track
PJT040,2024-05-31,1943261,2469816,1620161,1650118,0.66,0.98,-29957,1,On Track
PJT040,2024-06-30,551600,725907,451276,479405,0.62,0.94,-28130,1,On Track
PJT040,2024-07-31,1044189,934642,1206795,762878,1.29,1.58,443917,3,Delayed
PJT040,2024-08-31,1660665,1898706,1173246,1534309,0.62,0.76,-361063,1,On Track
PJT040,2024-09-30,1781209,2299630,1420176,1447138,0.62,0.98,-26962,3,Delayed
PJT040,2024-10-31,1528653,2195450,1247657,1371935,0.57,0.91,-124278,2,At Risk
PJT040,2024-11-30,1823339,2783521,2139857,1453493,0.77,1.47,686364,3,Delayed
PJT040,2024-12-31,1653485,1119047,863747,1317046,0.77,0.66,-453299,1,On Track
PJT040,2025-01-31,676141,442594,864419,487554,1.95,1.77,376865,1,On Track
PJT040,2025-02-28,1567993,1964595,1913768,1473771,0.97,1.3,439997,1,On Track
PJT040,2025-03-31,539533,597117,489603,528120,0.82,0.93,-38517,4,Completed
PJT040,2025-04-30,1744429,1803717,2133461,1413145,1.18,1.51,720317,3,Delayed
PJT040,2025-05-31,1027494,1078948,1271476,1004205,1.18,1.27,267271,1,On Track
PJT040,2025-06-30,1389494,1383153,1311771,1087393,0.95,1.21,224378,1,On Track
PJT041,2022-01-31,932066,1025078,746378,787290,0.73,0.95,-40913,1,On Track
PJT041,2022-02-28,1216867,863664,940716,873573,1.09,1.08,67142,3,Delayed
PJT041,2022-03-31,661629,446933,536112,624715,1.2,0.86,-88603,1,On Track
PJT041,2022-04-30,1965295,1636903,2291165,1535571,1.4,1.49,755594,3,Delayed
PJT041,2022-05-31,963531,687561,588439,781426,0.86,0.75,-192987,1,On Track
PJT041,2022-06-30,1521817,1314625,1866454,1518157,1.42,1.23,348297,1,On Track
PJT041,2022-07-31,1758347,1306058,2171718,1421011,1.66,1.53,750707,1,On Track
PJT041,2022-08-31,1335261,1584640,1385577,1109522,0.87,1.25,276055,2,At Risk
PJT041,2022-09-30,1385190,1012434,1545864,1226356,1.53,1.26,319509,3,Delayed
PJT041,2022-10-31,1306062,1896633,824506,1267591,0.43,0.65,-443086,4,Completed
PJT041,2022-11-30,589713,476228,427824,576021,0.9,0.74,-148197,3,Delayed
PJT041,2022-12-31,1479214,1884913,1682085,1049214,0.89,1.6,632871,1,On Track
PJT041,2023-01-31,664287,902805,723410,587111,0.8,1.23,136300,1,On Track
PJT041,2023-02-28,729720,589083,609908,695967,1.04,0.88,-86058,2,At Risk
PJT041,2023-03-31,1243447,1981199,1414658,980290,0.71,1.44,434368,3,Delayed
PJT041,2023-04-30,1010268,1452895,791120,750536,0.54,1.05,40585,1,On Track
PJT041,2023-05-31,501425,781545,587704,412555,0.75,1.42,175149,1,On Track
PJT041,2023-06-30,1032800,1581593,1193331,808954,0.75,1.48,384377,1,On Track
PJT041,2023-07-31,1347228,1771571,1217518,1079727,0.69,1.13,137791,1,On Track
PJT041,2023-08-31,1217552,1889128,1371268,1152968,0.73,1.19,218300,1,On Track
PJT041,2023-09-30,1866037,1596086,1302217,1470973,0.82,0.89,-168755,2,At Risk
PJT041,2023-10-31,1314936,1598977,806671,1014054,0.5,0.8,-207383,2,At Risk
PJT041,2023-11-30,1306645,1247003,818150,975609,0.66,0.84,-157459,1,On Track
PJT041,2023-12-31,1220751,1824380,1009545,1153266,0.55,0.88,-143720,1,On Track
PJT041,2024-01-31,1665833,1762896,1533184,1499086,0.87,1.02,34097,1,On Track
PJT041,2024-02-29,1234641,1729457,1549403,1125063,0.9,1.38,424340,3,Delayed
PJT041,2024-03-31,1491133,2138219,1592750,1489677,0.74,1.07,103073,1,On Track
PJT041,2024-04-30,1087874,1404213,623271,876791,0.44,0.71,-253519,2,At Risk
PJT041,2024-05-31,1199133,1762607,714705,1197569,0.41,0.6,-482864,1,On Track
PJT041,2024-06-30,1142861,1048230,786155,903260,0.75,0.87,-117106,2,At Risk
PJT041,2024-07-31,1698742,2174271,947069,1513609,0.44,0.63,-566540,1,On Track
PJT041,2024-08-31,835302,1253338,525143,621921,0.42,0.84,-96778,1,On Track
PJT041,2024-09-30,670300,979570,504272,607374,0.51,0.83,-103102,1,On Track
PJT041,2024-10-31,1212489,1044389,1215031,852801,1.16,1.42,362230,1,On Track
PJT041,2024-11-30,1145480,1756209,1228942,826697,0.7,1.49,402245,1,On Track
PJT041,2024-12-31,1390204,1843437,1769137,1370354,0.96,1.29,398783,1,On Track
PJT041,2025-01-31,808439,1249852,916933,597255,0.73,1.54,319678,1,On Track
PJT041,2025-02-28,1373163,1688107,1700897,1265716,1.01,1.34,435181,1,On Track
PJT041,2025-03-31,1924770,2002350,1900163,1747243,0.95,1.09,152920,3,Delayed
PJT041,2025-04-30,1019785,804278,1324485,1007542,1.65,1.31,316943,1,On Track
PJT041,2025-05-31,1506792,1999941,1461229,1321020,0.73,1.11,140209,2,At Risk
PJT041,2025-06-30,1598499,2146380,1479836,1463358,0.69,1.01,16478,3,Delayed
PJT042,2022-01-31,1763569,1846616,965616,1532935,0.52,0.63,-567319,1,On Track
PJT042,2022-02-28,1475429,1476513,1314949,1385918,0.89,0.95,-70969,2,At Risk
PJT042,2022-03-31,1852192,2333754,1797548,1594801,0.77,1.13,202747,1,On Track
PJT042,2022-04-30,1248122,1624756,1245361,921924,0.77,1.35,323437,1,On Track
PJT042,2022-05-31,611735,788371,608955,458745,0.77,1.33,150210,4,Completed
PJT042,2022-06-30,890242,845220,828671,725784,0.98,1.14,102887,1,On Track
PJT042,2022-07-31,1064952,1303790,1189424,1022066,0.91,1.16,167357,1,On Track
PJT042,2022-08-31,1534740,2151258,1840305,1388801,0.86,1.33,451504,2,At Risk
PJT042,2022-09-30,1181551,1620288,1435014,1088319,0.89,1.32,346695,1,On Track
PJT042,2022-10-31,1206050,1358807,1379036,1090518,1.01,1.26,288518,1,On Track
PJT042,2022-11-30,1695397,1592686,895454,1395337,0.56,0.64,-499882,1,On Track
PJT042,2022-12-31,533143,663773,322152,447983,0.49,0.72,-125832,1,On Track
PJT042,2023-01-31,1643356,1131805,1799805,1582564,1.59,1.14,217241,1,On Track
PJT042,2023-02-28,1348367,1631236,929399,953302,0.57,0.97,-23903,1,On Track
PJT042,2023-03-31,1516090,2039251,1212578,1223388,0.59,0.99,-10810,3,Delayed
PJT042,2023-04-30,1813171,2675626,2206579,1667034,0.82,1.32,539545,1,On Track
PJT042,2023-05-31,1020333,1068492,1073934,794362,1.01,1.35,279573,1,On Track
PJT042,2023-06-30,1314545,1392881,906326,1091610,0.65,0.83,-185284,1,On Track
PJT042,2023-07-31,1120168,1178845,689651,1095741,0.59,0.63,-406090,1,On Track
PJT042,2023-08-31,680619,624736,492861,575550,0.79,0.86,-82689,4,Completed
PJT042,2023-09-30,711502,539874,706626,542703,1.31,1.3,163923,1,On Track
PJT042,2023-10-31,568598,840513,477776,492066,0.57,0.97,-14290,1,On Track
PJT042,2023-11-30,802876,822455,804997,755603,0.98,1.07,49394,1,On Track
PJT042,2023-12-31,1806154,2356209,1091241,1390306,0.46,0.78,-299065,1,On Track
PJT042,2024-01-31,1266311,1740895,852877,1041373,0.49,0.82,-188495,1,On Track
PJT042,2024-02-29,1248940,917976,1172731,1242594,1.28,0.94,-69863,1,On Track
PJT042,2024-03-31,868122,705678,926247,863034,1.31,1.07,63213,1,On Track
PJT042,2024-04-30,1940897,2233470,2411327,1897580,1.08,1.27,513747,4,Completed
PJT042,2024-05-31,1560968,1494644,1528630,1435093,1.02,1.07,93537,1,On Track
PJT042,2024-06-30,1392735,1390483,1228148,1075287,0.88,1.14,152861,1,On Track
PJT042,2024-07-31,1397596,1008214,848312,1179843,0.84,0.72,-331531,1,On Track
PJT042,2024-08-31,1552871,2112012,1627954,1414931,0.77,1.15,213023,2,At Risk
PJT042,2024-09-30,1513351,2190484,1408696,1154608,0.64,1.22,254087,2,At Risk
PJT042,2024-10-31,1989220,2721585,2393176,1766265,0.88,1.35,626910,1,On Track
PJT042,2024-11-30,1376546,2075597,894195,1053478,0.43,0.85,-159283,1,On Track
PJT042,2024-12-31,1973045,2954007,1776428,1893374,0.6,0.94,-116946,2,At Risk
PJT042,2025-01-31,1519974,2381770,810388,1244335,0.34,0.65,-433947,3,Delayed
PJT042,2025-02-28,1654685,1272171,2110046,1453577,1.66,1.45,656469,1,On Track
PJT042,2025-03-31,940169,1288956,1187552,693266,0.92,1.71,494287,2,At Risk
PJT042,2025-04-30,626553,420031,327124,574015,0.78,0.57,-246891,2,At Risk
PJT042,2025-05-31,1376132,1265607,941995,1037952,0.74,0.91,-95956,1,On Track
PJT042,2025-06-30,538021,626733,379674,497222,0.61,0.76,-117548,1,On Track
PJT043,2022-01-31,1124443,1406049,899383,858936,0.64,1.05,40447,3,Delayed
PJT043,2022-02-28,926431,1401449,1016836,920723,0.73,1.1,96113,1,On Track
PJT043,2022-03-31,1068274,1440413,1004351,798748,0.7,1.26,205603,1,On Track
PJT043,2022-04-30,1354943,1766901,737745,1010032,0.42,0.73,-272287,1,On Track
PJT043,2022-05-31,1854091,1665534,1334018,1558493,0.8,0.86,-224475,1,On Track
PJT043,2022-06-30,1931139,3065486,1369804,1844761,0.45,0.74,-474957,2,At Risk
PJT043,2022-07-31,645489,667905,792959,552740,1.19,1.43,240218,1,On Track
PJT043,2022-08-31,1358053,1654889,1635294,1201127,0.99,1.36,434167,2,At Risk
PJT043,2022-09-30,918814,1245751,754664,908489,0.61,0.83,-153825,1,On Track
PJT043,2022-10-31,1422702,1694453,971409,1035900,0.57,0.94,-64491,4,Completed
PJT043,2022-11-30,599705,729003,446577,498078,0.61,0.9,-51501,3,Delayed
PJT043,2022-12-31,758866,800071,818666,627642,1.02,1.3,191025,1,On Track
PJT043,2023-01-31,1070087,1220743,1255978,817183,1.03,1.54,438795,1,On Track
PJT043,2023-02-28,1210831,1915283,1321267,1020095,0.69,1.3,301171,2,At Risk
PJT043,2023-03-31,1332969,1755201,1383997,1294471,0.79,1.07,89526,2,At Risk
PJT043,2023-04-30,1025583,949065,1068058,896805,1.13,1.19,171253,1,On Track
PJT043,2023-05-31,1594922,1692948,1525028,1302675,0.9,1.17,222353,1,On Track
PJT043,2023-06-30,1138772,1186460,1431472,922717,1.21,1.55,508755,3,Delayed
PJT043,2023-07-31,525639,461332,546681,501817,1.19,1.09,44864,1,On Track
PJT043,2023-08-31,1404734,874715,1445075,1328160,1.65,1.09,116914,1,On Track
PJT043,2023-09-30,561850,720721,298595,463316,0.41,0.64,-164721,1,On Track
PJT043,2023-10-31,1842132,2525439,2185155,1427046,0.87,1.53,758109,1,On Track
PJT043,2023-11-30,1141467,1574160,1298765,824205,0.83,1.58,474560,3,Delayed
PJT043,2023-12-31,1609914,2095997,1318672,1298427,0.63,1.02,20245,1,On Track
PJT043,2024-01-31,1759761,1228856,1755973,1743944,1.43,1.01,12029,1,On Track
PJT043,2024-02-29,784736,943865,617125,624297,0.65,0.99,-7172,4,Completed
PJT043,2024-03-31,840522,919321,607427,627439,0.66,0.97,-20012,1,On Track
PJT043,2024-04-30,570152,691464,485866,502668,0.7,0.97,-16802,1,On Track
PJT043,2024-05-31,966563,1510964,511539,755270,0.34,0.68,-243732,2,At Risk
PJT043,2024-06-30,1049337,1587107,1193100,905316,0.75,1.32,287784,2,At Risk
PJT043,2024-07-31,1044880,1470454,552943,788916,0.38,0.7,-235973,2,At Risk
PJT043,2024-08-31,1069724,1477494,682784,1026978,0.46,0.66,-344194,2,At Risk
PJT043,2024-09-30,1648341,1172602,2108908,1531523,1.8,1.38,577385,1,On Track
PJT043,2024-10-31,822764,600164,768716,610140,1.28,1.26,158576,1,On Track
PJT043,2024-11-30,897836,754464,945848,813195,1.25,1.16,132653,1,On Track
PJT043,2024-12-31,1322160,1680304,1660720,1290550,0.99,1.29,370170,3,Delayed
PJT043,2025-01-31,1382195,1446224,1570902,1081365,1.09,1.45,489537,1,On Track
PJT043,2025-02-28,1071479,1528984,876943,783162,0.57,1.12,93781,1,On Track
PJT043,2025-03-31,1021594,635268,967529,810819,1.52,1.19,156710,2,At Risk
PJT043,2025-04-30,1972909,1282988,997520,1968341,0.78,0.51,-970821,1,On Track
PJT043,2025-05-31,1351954,1670813,1276665,1080325,0.76,1.18,196340,1,On Track
PJT043,2025-06-30,1866969,1480811,1263532,1549345,0.85,0.82,-285813,2,At Risk
PJT044,2022-01-31,1116058,836035,859799,1111504,1.03,0.77,-251705,1,On Track
PJT044,2022-02-28,1282406,1528376,766153,1265564,0.5,0.61,-499411,1,On Track
PJT044,2022-03-31,1934848,1549531,1896982,1641124,1.22,1.16,255858,1,On Track
PJT044,2022-04-30,1657282,1146346,1596200,1608567,1.39,0.99,-12367,3,Delayed
PJT044,2022-05-31,696181,735304,366963,544025,0.5,0.67,-177062,3,Delayed
PJT044,2022-06-30,955592,1112283,707080,812724,0.64,0.87,-105643,1,On Track
PJT044,2022-07-31,1358041,2007026,1085849,952909,0.54,1.14,132940,2,At Risk
PJT044,2022-08-31,1467130,1452034,857440,1030930,0.59,0.83,-173489,2,At Risk
PJT044,2022-09-30,1033824,908255,720452,817054,0.79,0.88,-96603,1,On Track
PJT044,2022-10-31,1960086,2940466,1199431,1563268,0.41,0.77,-363837,1,On Track
PJT044,2022-11-30,1867053,1297746,1414295,1663512,1.09,0.85,-249217,3,Delayed
PJT044,2022-12-31,1747604,2174244,2075185,1421339,0.95,1.46,653847,3,Delayed
PJT044,2023-01-31,1334391,986283,882922,1073799,0.9,0.82,-190877,3,Delayed
PJT044,2023-02-28,1439677,1548028,1000648,1113062,0.65,0.9,-112414,1,On Track
PJT044,2023-03-31,1397481,1461672,736901,1232495,0.5,0.6,-495595,4,Completed
PJT044,2023-04-30,1986471,1638252,1051882,1886419,0.64,0.56,-834537,4,Completed
PJT044,2023-05-31,1105198,1195218,783073,812699,0.66,0.96,-29626,1,On Track
PJT044,2023-06-30,1130659,1553334,744780,861042,0.48,0.86,-116262,2,At Risk
PJT044,2023-07-31,1838729,2445947,1316873,1537302,0.54,0.86,-220429,1,On Track
PJT044,2023-08-31,1066925,1062019,1185388,1045212,1.12,1.13,140176,2,At Risk
PJT044,2023-09-30,1317798,1348760,1590222,1220025,1.18,1.3,370197,1,On Track
PJT044,2023-10-31,735467,963736,847501,706893,0.88,1.2,140608,1,On Track
PJT044,2023-11-30,1903516,2054904,2311702,1432323,1.12,1.61,879379,2,At Risk
PJT044,2023-12-31,1163270,1673667,746427,1024343,0.45,0.73,-277916,1,On Track
PJT044,2024-01-31,505253,588329,353321,361551,0.6,0.98,-8230,1,On Track
PJT044,2024-02-29,1965920,1674167,1871186,1701895,1.12,1.1,169291,4,Completed
PJT044,2024-03-31,1607328,2243510,1834717,1322403,0.82,1.39,512314,2,At Risk
PJT044,2024-04-30,806591,1063315,519025,579468,0.49,0.9,-60443,1,On Track
PJT044,2024-05-31,839296,1154881,898519,668600,0.78,1.34,229919,1,On Track
PJT044,2024-06-30,1276413,1647056,873066,1106941,0.53,0.79,-233875,1,On Track
PJT044,2024-07-31,1344213,1770064,1343099,1144650,0.76,1.17,198448,1,On Track
PJT044,2024-08-31,622659,651743,527467,595400,0.81,0.89,-67933,1,On Track
PJT044,2024-09-30,1549502,2312470,1509670,1115218,0.65,1.35,394452,1,On Track
PJT044,2024-10-31,914661,931219,512393,781564,0.55,0.66,-269171,2,At Risk
PJT044,2024-11-30,855900,1202282,868107,612886,0.72,1.42,255221,1,On Track
PJT044,2024-12-31,1315993,1615077,1608328,1141484,1.0,1.41,466844,1,On Track
PJT044,2025-01-31,958399,1389468,807352,824849,0.58,0.98,-17497,1,On Track
PJT044,2025-02-28,1768164,1577354,1234751,1247486,0.78,0.99,-12735,2,At Risk
PJT044,2025-03-31,917680,1372265,1145783,896866,0.83,1.28,248916,1,On Track
PJT044,2025-04-30,1431237,2022571,898475,1425254,0.44,0.63,-526779,1,On Track
PJT044,2025-05-31,570251,852484,348830,467813,0.41,0.75,-118983,4,Completed
PJT044,2025-06-30,1809323,1634017,1056566,1578606,0.65,0.67,-522040,1,On Track
PJT045,2022-01-31,1309029,1813826,1139450,1256861,0.63,0.91,-117411,1,On Track
PJT045,2022-02-28,1780083,1705221,2010574,1424969,1.18,1.41,585605,3,Delayed
PJT045,2022-03-31,1590748,1704699,1512363,1155304,0.89,1.31,357059,3,Delayed
PJT045,2022-04-30,1450357,942965,968728,1403555,1.03,0.69,-434827,4,Completed
PJT045,2022-05-31,615813,440127,416853,457310,0.95,0.91,-40457,1,On Track
PJT045,2022-06-30,625533,944736,479485,442523,0.51,1.08,36962,2,At Risk
PJT045,2022-07-31,851796,837213,812410,832082,0.97,0.98,-19671,3,Delayed
PJT045,2022-08-31,1628870,2190317,1255740,1158582,0.57,1.08,97158,4,Completed
PJT045,2022-09-30,1061679,1470011,630278,811779,0.43,0.78,-181501,2,At Risk
PJT045,2022-10-31,1738705,2716411,1049028,1731260,0.39,0.61,-682232,2,At Risk
PJT045,2022-11-30,599386,561857,360149,494448,0.64,0.73,-134299,1,On Track
PJT045,2022-12-31,1025028,907929,906027,942037,1.0,0.96,-36010,1,On Track
PJT045,2023-01-31,1098634,1134253,1348401,949828,1.19,1.42,398573,1,On Track
PJT045,2023-02-28,1653079,1487435,1468533,1263508,0.99,1.16,205025,1,On Track
PJT045,2023-03-31,1542857,2132862,1203239,1084310,0.56,1.11,118929,1,On Track
PJT045,2023-04-30,635977,570989,571161,531874,1.0,1.07,39287,2,At Risk
PJT045,2023-05-31,1910253,2222339,1658780,1751647,0.75,0.95,-92868,1,On Track
PJT045,2023-06-30,868071,1360837,984343,832831,0.72,1.18,151511,1,On Track
PJT045,2023-07-31,1857350,1489420,1626968,1762192,1.09,0.92,-135224,1,On Track
PJT045,2023-08-31,526938,707462,331349,448799,0.47,0.74,-117450,1,On Track
PJT045,2023-09-30,1511991,2172324,1365361,1342867,0.63,1.02,22494,2,At Risk
PJT045,2023-10-31,1195051,1013478,1531090,1007302,1.51,1.52,523788,2,At Risk
PJT045,2023-11-30,1115364,1113225,1368283,1090154,1.23,1.26,278129,1,On Track
PJT045,2023-12-31,875379,577654,661586,697103,1.15,0.95,-35517,1,On Track
PJT045,2024-01-31,1315144,1622400,1189395,1157845,0.73,1.03,31550,4,Completed
PJT045,2024-02-29,721148,1142966,922808,663819,0.81,1.39,258989,1,On Track
PJT045,2024-03-31,706185,820928,522924,706086,0.64,0.74,-183162,3,Delayed
PJT045,2024-04-30,1594215,2264507,1688699,1576794,0.75,1.07,111905,2,At Risk
PJT045,2024-05-31,1640440,2537196,1650451,1276637,0.65,1.29,373814,4,Completed
PJT045,2024-06-30,1823376,2729953,1836259,1439996,0.67,1.28,396263,1,On Track
PJT045,2024-07-31,1307847,1950283,1217389,1283209,0.62,0.95,-65820,3,Delayed
PJT045,2024-08-31,1701789,1159167,1149693,1216340,0.99,0.95,-66648,2,At Risk
PJT045,2024-09-30,1980118,2437602,2133710,1434667,0.88,1.49,699043,1,On Track
PJT045,2024-10-31,840065,729016,554980,685917,0.76,0.81,-130938,1,On Track
PJT045,2024-11-30,771630,1213731,592599,767645,0.49,0.77,-175046,1,On Track
PJT045,2024-12-31,1442302,866805,1002106,1223190,1.16,0.82,-221085,4,Completed
PJT045,2025-01-31,1405371,845898,1457952,1297858,1.72,1.12,160094,1,On Track
PJT045,2025-02-28,1730372,2737550,1518685,1389526,0.55,1.09,129159,1,On Track
